h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
5,2,"[4, 7, 21, 25, 22, 1]",1272,966,969,False,False
5,2,"[4, 54, 15, 36, 10, 1]",1936,954,969,False,False
5,2,"[4, 55, 18, 34, 7, 1]",2067,957,969,False,False
5,2,"[4, 8, 28, 22, 16, 1]",1240,969,969,True,False
5,2,"[4, 9, 19, 33, 8, 1]",1106,969,969,True,False
5,2,"[4, 8, 19, 28, 15, 1]",1151,968,969,False,False
5,2,"[4, 9, 13, 32, 22, 1]",1295,969,969,True,True
5,2,"[4, 55, 18, 29, 13, 1]",2122,954,969,False,False
5,2,"[4, 10, 17, 32, 12, 1]",1150,969,969,True,False
5,2,"[4, 9, 15, 30, 21, 1]",1272,969,969,True,True
5,2,"[4, 7, 14, 37, 13, 1]",1138,969,969,True,True
5,2,"[4, 7, 55, 26, 11, 1]",2140,954,969,False,False
5,2,"[4, 10, 20, 30, 9, 1]",1119,969,969,True,False
5,2,"[4, 7, 13, 38, 13, 1]",1120,969,969,True,True
5,2,"[4, 8, 14, 35, 14, 1]",1138,968,969,False,False
5,2,"[4, 7, 19, 33, 9, 1]",1094,969,969,True,True
5,2,"[4, 7, 11, 36, 20, 1]",1241,969,969,True,True
5,2,"[4, 10, 18, 27, 20, 1]",1266,969,969,True,True
5,2,"[4, 55, 19, 32, 7, 1]",2104,950,969,False,False
5,2,"[4, 8, 18, 27, 22, 1]",1278,964,969,False,False
5,2,"[4, 8, 20, 32, 8, 1]",1096,969,969,True,False
5,2,"[4, 10, 17, 31, 13, 1]",1153,969,969,True,True
5,2,"[4, 8, 13, 31, 27, 1]",1403,965,969,False,False
5,2,"[4, 8, 21, 29, 9, 1]",1079,968,969,False,False
5,2,"[4, 9, 20, 26, 16, 1]",1168,959,969,False,False
5,2,"[4, 7, 13, 39, 12, 1]",1106,969,969,True,True
5,2,"[4, 7, 18, 30, 16, 1]",1190,969,969,True,False
5,2,"[4, 7, 12, 35, 19, 1]",1216,969,969,True,True
5,2,"[4, 7, 25, 26, 12, 1]",1177,966,969,False,False
5,2,"[4, 11, 16, 36, 9, 1]",1129,969,969,True,False
5,2,"[4, 9, 18, 33, 9, 1]",1098,969,969,True,True
5,2,"[4, 9, 17, 32, 12, 1]",1129,969,969,True,True
5,2,"[4, 6, 55, 55, 55, 1]",6459,907,969,False,False
5,2,"[4, 10, 14, 35, 14, 1]",1174,969,969,True,False
5,2,"[4, 7, 23, 26, 13, 1]",1138,968,969,False,False
5,2,"[4, 7, 27, 25, 16, 1]",1308,969,969,True,False
5,2,"[4, 9, 24, 23, 17, 1]",1212,969,969,True,False
5,2,"[4, 54, 15, 33, 14, 1]",1997,968,969,False,False
5,2,"[4, 9, 22, 26, 11, 1]",1103,962,969,False,False
5,2,"[4, 55, 13, 31, 25, 1]",2138,964,969,False,False
5,2,"[4, 9, 23, 23, 20, 1]",1252,969,969,True,True
5,2,"[4, 9, 17, 28, 21, 1]",1274,969,969,True,True
5,2,"[4, 7, 21, 30, 8, 1]",1053,959,969,False,False
5,2,"[4, 55, 14, 32, 18, 1]",2032,965,969,False,False
5,2,"[4, 55, 15, 35, 11, 1]",1966,955,969,False,False
5,2,"[4, 7, 17, 39, 6, 1]",1050,966,969,False,False
5,2,"[4, 7, 17, 38, 7, 1]",1066,969,969,True,True
5,2,"[4, 55, 20, 30, 8, 1]",2168,962,969,False,False
5,2,"[4, 54, 12, 40, 12, 1]",1836,962,969,False,False
5,2,"[4, 7, 18, 28, 20, 1]",1238,969,969,True,True
5,2,"[4, 9, 14, 38, 11, 1]",1123,969,969,True,False
5,2,"[4, 8, 16, 32, 15, 1]",1167,969,969,True,False
5,2,"[4, 10, 16, 34, 11, 1]",1129,969,969,True,True
5,2,"[4, 9, 16, 33, 12, 1]",1116,962,969,False,False
5,2,"[4, 55, 12, 36, 16, 1]",1904,960,969,False,False
5,2,"[4, 7, 15, 38, 10, 1]",1093,969,969,True,True
5,2,"[4, 8, 20, 30, 10, 1]",1102,969,969,True,True
5,2,"[4, 7, 21, 27, 13, 1]",1106,960,969,False,False
5,2,"[4, 9, 18, 36, 6, 1]",1068,966,969,False,False
5,2,"[4, 8, 13, 31, 28, 1]",1435,969,969,True,True
5,2,"[4, 9, 22, 27, 10, 1]",1108,969,969,True,True
5,2,"[4, 9, 22, 25, 13, 1]",1122,957,969,False,False
5,2,"[4, 8, 19, 28, 16, 1]",1180,969,969,True,True
5,2,"[4, 9, 17, 38, 6, 1]",1069,966,969,False,False
5,2,"[4, 8, 22, 27, 12, 1]",1138,969,969,True,False
5,2,"[4, 10, 18, 31, 11, 1]",1130,969,969,True,True
5,2,"[4, 55, 18, 33, 8, 1]",2076,959,969,False,False
5,2,"[4, 8, 27, 24, 8, 1]",1096,969,969,True,True
5,2,"[4, 55, 12, 32, 26, 1]",2122,967,969,False,False
5,2,"[4, 7, 14, 31, 23, 1]",1296,968,969,False,False
5,2,"[4, 8, 11, 39, 16, 1]",1189,969,969,True,False
5,2,"[4, 9, 12, 32, 27, 1]",1419,969,969,True,True
5,2,"[4, 9, 23, 28, 7, 1]",1090,969,969,True,True
5,2,"[4, 8, 21, 25, 20, 1]",1245,969,969,True,True
5,2,"[4, 55, 13, 30, 54, 1]",2999,942,969,False,False
5,2,"[4, 55, 19, 25, 55, 1]",3170,946,969,False,False
5,2,"[4, 9, 21, 27, 12, 1]",1128,969,969,True,True
5,2,"[4, 7, 13, 41, 11, 1]",1114,969,969,True,True
5,2,"[4, 8, 26, 23, 12, 1]",1126,969,969,True,False
5,2,"[4, 7, 16, 33, 14, 1]",1144,969,969,True,True
5,2,"[4, 9, 19, 27, 17, 1]",1196,969,969,True,True
5,2,"[4, 53, 18, 31, 10, 1]",2044,954,969,False,False
5,2,"[4, 55, 19, 26, 19, 1]",2272,962,969,False,False
5,2,"[4, 7, 19, 28, 17, 1]",1186,969,969,True,True
5,2,"[4, 8, 24, 23, 17, 1]",1184,968,969,False,False
5,2,"[4, 9, 14, 33, 17, 1]",1202,969,969,True,True
5,2,"[4, 55, 17, 34, 9, 1]",2048,967,969,False,False
5,2,"[4, 7, 19, 32, 9, 1]",1066,963,969,False,False
5,2,"[4, 8, 14, 38, 11, 1]",1105,969,969,True,True
5,2,"[4, 7, 20, 26, 22, 1]",1282,969,969,True,False
5,2,"[4, 55, 15, 29, 24, 1]",2200,961,969,False,False
5,2,"[4, 8, 16, 33, 13, 1]",1130,969,969,True,True
5,2,"[4, 8, 22, 27, 11, 1]",1110,969,969,True,True
5,2,"[4, 7, 13, 32, 23, 1]",1294,966,969,False,False
5,2,"[4, 54, 17, 36, 7, 1]",2005,960,969,False,False
5,2,"[4, 8, 19, 32, 9, 1]",1089,969,969,True,True
5,2,"[4, 54, 55, 22, 14, 1]",4718,965,969,False,False
5,2,"[4, 55, 13, 30, 55, 1]",3030,942,969,False,False
5,2,"[4, 7, 11, 39, 16, 1]",1174,969,969,True,True
5,2,"[4, 7, 15, 34, 14, 1]",1133,969,969,True,True
5,2,"[4, 9, 21, 27, 11, 1]",1100,959,969,False,False
5,2,"[4, 54, 16, 35, 9, 1]",1964,948,969,False,False
5,2,"[4, 53, 23, 24, 12, 1]",2283,957,969,False,False
5,2,"[4, 8, 15, 32, 17, 1]",1193,969,969,True,True
5,2,"[4, 10, 16, 33, 12, 1]",1136,969,969,True,True
5,2,"[4, 10, 12, 35, 18, 1]",1228,969,969,True,True
5,2,"[4, 8, 24, 27, 6, 1]",1040,952,969,False,False
5,2,"[4, 55, 23, 22, 55, 1]",3256,944,969,False,False
5,2,"[4, 7, 16, 40, 7, 1]",1067,969,969,True,True
5,2,"[4, 8, 16, 30, 19, 1]",1229,969,969,True,True
5,2,"[4, 7, 18, 30, 15, 1]",1159,969,969,True,True
5,2,"[4, 7, 12, 39, 14, 1]",1140,969,969,True,True
5,2,"[4, 55, 13, 34, 17, 1]",1972,967,969,False,False
5,2,"[4, 9, 19, 31, 10, 1]",1116,969,969,True,False
5,2,"[4, 11, 15, 29, 26, 1]",1424,969,969,True,False
5,2,"[4, 7, 18, 27, 55, 1]",2180,966,969,False,False
5,2,"[4, 10, 23, 23, 18, 1]",1231,969,969,True,True
5,2,"[4, 10, 16, 28, 27, 1]",1431,969,969,True,True
5,2,"[4, 9, 23, 25, 13, 1]",1156,969,969,True,False
5,2,"[4, 7, 14, 32, 20, 1]",1234,969,969,True,True
5,2,"[4, 7, 12, 36, 18, 1]",1210,969,969,True,True
5,2,"[4, 7, 17, 34, 10, 1]",1075,962,969,False,False
5,2,"[4, 7, 25, 28, 8, 1]",1135,964,969,False,False
5,2,"[4, 7, 11, 37, 18, 1]",1196,969,969,True,True
5,2,"[4, 55, 18, 35, 6, 1]",2056,952,969,False,False
5,2,"[4, 8, 14, 30, 29, 1]",1463,968,969,False,False
5,2,"[4, 8, 25, 23, 13, 1]",1119,964,969,False,False
5,2,"[4, 11, 19, 26, 20, 1]",1287,969,969,True,False
5,2,"[4, 7, 19, 30, 11, 1]",1072,950,969,False,False
5,2,"[4, 7, 15, 31, 21, 1]",1270,969,969,True,False
5,2,"[4, 55, 18, 31, 10, 1]",2088,954,969,False,False
5,2,"[4, 8, 15, 31, 19, 1]",1225,969,969,True,True
5,2,"[4, 8, 13, 33, 19, 1]",1211,959,969,False,False
5,2,"[4, 8, 26, 22, 16, 1]",1180,969,969,True,True
5,2,"[4, 9, 24, 24, 12, 1]",1128,969,969,True,True
5,2,"[4, 9, 13, 31, 27, 1]",1420,969,969,True,True
5,2,"[4, 9, 14, 40, 9, 1]",1091,965,969,False,False
5,2,"[4, 9, 26, 22, 15, 1]",1187,969,969,True,True
5,2,"[4, 55, 12, 40, 12, 1]",1852,962,969,False,False
5,2,"[4, 55, 20, 32, 6, 1]",2158,965,969,False,False
5,2,"[4, 8, 16, 39, 7, 1]",1064,965,969,False,False
5,2,"[4, 7, 16, 32, 15, 1]",1147,969,969,True,True
5,2,"[4, 10, 16, 36, 9, 1]",1109,969,969,True,True
5,2,"[4, 9, 18, 35, 7, 1]",1080,969,969,True,True
5,2,"[4, 7, 13, 31, 55, 1]",2282,967,969,False,False
5,2,"[4, 54, 21, 25, 15, 1]",2265,959,969,False,False
5,2,"[4, 7, 15, 31, 20, 1]",1238,969,969,True,True
5,2,"[4, 7, 20, 26, 21, 1]",1255,969,969,True,True
5,2,"[4, 55, 13, 55, 9, 1]",2154,900,969,False,False
5,2,"[4, 7, 21, 29, 11, 1]",1114,969,969,True,False
5,2,"[4, 9, 20, 28, 12, 1]",1124,969,969,True,True
5,2,"[4, 55, 17, 36, 7, 1]",2026,960,969,False,False
5,2,"[4, 8, 19, 29, 13, 1]",1125,969,969,True,True
5,2,"[4, 55, 20, 31, 7, 1]",2164,965,969,False,False
5,2,"[4, 10, 24, 26, 7, 1]",1093,969,969,True,True
5,2,"[4, 7, 24, 24, 24, 1]",1372,969,969,True,True
5,2,"[4, 10, 16, 31, 15, 1]",1176,969,969,True,True
5,2,"[4, 7, 11, 40, 15, 1]",1160,969,969,True,True
5,2,"[4, 10, 19, 27, 16, 1]",1191,969,969,True,True
5,2,"[4, 11, 19, 28, 14, 1]",1191,969,969,True,False
5,2,"[4, 55, 19, 28, 13, 1]",2174,961,969,False,False
5,2,"[4, 8, 23, 24, 15, 1]",1143,960,969,False,False
5,2,"[4, 55, 15, 36, 10, 1]",1955,954,969,False,False
5,2,"[4, 55, 21, 25, 15, 1]",2290,959,969,False,False
5,2,"[4, 10, 19, 26, 20, 1]",1264,969,969,True,True
5,2,"[4, 7, 25, 25, 16, 1]",1244,969,969,True,False
5,2,"[4, 7, 18, 31, 13, 1]",1128,969,969,True,True
5,2,"[4, 8, 16, 38, 8, 1]",1080,969,969,True,True
5,2,"[4, 8, 23, 25, 13, 1]",1129,969,969,True,True
5,2,"[4, 9, 17, 31, 14, 1]",1164,969,969,True,False
5,2,"[4, 10, 23, 28, 6, 1]",1088,969,969,True,True
5,2,"[4, 10, 14, 30, 26, 1]",1406,969,969,True,True
5,2,"[4, 9, 21, 29, 9, 1]",1104,969,969,True,True
5,2,"[4, 54, 23, 24, 12, 1]",2310,957,969,False,False
5,2,"[4, 9, 20, 33, 6, 1]",1080,969,969,True,True
5,2,"[4, 9, 19, 26, 22, 1]",1295,969,969,True,True
5,2,"[4, 7, 24, 25, 16, 1]",1212,969,969,True,True
5,2,"[4, 10, 17, 38, 6, 1]",1090,969,969,True,True
5,2,"[4, 7, 15, 33, 15, 1]",1138,963,969,False,False
5,2,"[4, 10, 11, 33, 27, 1]",1431,969,969,True,True
5,2,"[4, 9, 20, 30, 9, 1]",1095,969,969,True,True
5,2,"[4, 8, 26, 23, 11, 1]",1102,969,969,True,True
5,2,"[4, 55, 15, 33, 14, 1]",2016,968,969,False,False
5,2,"[4, 10, 14, 31, 21, 1]",1286,969,969,True,True
5,2,"[4, 8, 19, 30, 11, 1]",1095,964,969,False,False
5,2,"[4, 9, 25, 24, 9, 1]",1086,965,969,False,False
5,2,"[4, 8, 17, 35, 9, 1]",1087,969,969,True,True
5,2,"[4, 55, 23, 24, 12, 1]",2337,957,969,False,False
5,2,"[4, 8, 18, 31, 12, 1]",1118,969,969,True,True
5,2,"[4, 8, 14, 31, 22, 1]",1282,968,969,False,False
5,2,"[4, 9, 21, 29, 8, 1]",1074,961,969,False,False
5,2,"[4, 10, 19, 28, 14, 1]",1168,969,969,True,True
5,2,"[4, 8, 23, 27, 10, 1]",1117,969,969,True,False
5,2,"[4, 9, 25, 26, 6, 1]",1073,969,969,True,True
5,2,"[4, 8, 21, 28, 11, 1]",1107,969,969,True,True
5,2,"[4, 9, 12, 35, 18, 1]",1212,967,969,False,False
5,2,"[4, 55, 55, 22, 14, 1]",4777,965,969,False,False
5,2,"[4, 9, 13, 33, 19, 1]",1228,965,969,False,False
5,2,"[4, 9, 13, 41, 10, 1]",1106,969,969,True,True
5,2,"[4, 8, 20, 32, 7, 1]",1063,967,969,False,False
5,2,"[4, 55, 16, 35, 9, 1]",1984,948,969,False,False
5,2,"[4, 9, 24, 23, 16, 1]",1188,969,969,True,False
5,2,"[4, 9, 15, 37, 10, 1]",1106,969,969,True,True
5,2,"[4, 8, 14, 31, 23, 1]",1314,969,969,True,True
5,2,"[4, 7, 23, 25, 17, 1]",1206,969,969,True,True
5,2,"[4, 10, 15, 38, 9, 1]",1111,969,969,True,True
5,2,"[4, 7, 11, 34, 24, 1]",1319,967,969,False,False
5,2,"[4, 7, 22, 27, 12, 1]",1112,969,969,True,True
5,2,"[4, 8, 22, 28, 8, 1]",1056,954,969,False,False
5,2,"[4, 7, 14, 30, 55, 1]",2251,960,969,False,False
5,2,"[4, 7, 18, 36, 7, 1]",1061,969,969,True,True
5,2,"[4, 55, 17, 33, 10, 1]",2056,966,969,False,False
5,2,"[4, 9, 23, 25, 12, 1]",1130,969,969,True,True
5,2,"[4, 9, 17, 30, 15, 1]",1164,969,969,True,True
5,2,"[4, 8, 17, 31, 14, 1]",1143,969,969,True,True
5,2,"[4, 9, 23, 25, 11, 1]",1104,963,969,False,False
5,2,"[4, 10, 15, 29, 26, 1]",1405,969,969,True,True
5,2,"[4, 9, 25, 24, 10, 1]",1111,969,969,True,True
5,2,"[4, 7, 14, 40, 10, 1]",1096,969,969,True,True
5,2,"[4, 9, 22, 28, 8, 1]",1082,969,969,True,True
5,2,"[4, 9, 22, 24, 19, 1]",1237,969,969,True,True
5,2,"[4, 55, 15, 29, 25, 1]",2230,966,969,False,False
5,2,"[4, 9, 25, 25, 8, 1]",1094,969,969,True,True
5,2,"[4, 8, 19, 33, 8, 1]",1083,969,969,True,True
5,2,"[4, 55, 24, 22, 18, 1]",2482,965,969,False,False
5,2,"[4, 8, 16, 31, 16, 1]",1168,969,969,True,True
5,2,"[4, 55, 23, 23, 17, 1]",2422,968,969,False,False
5,2,"[4, 9, 24, 23, 15, 1]",1164,969,969,True,True
5,2,"[4, 7, 19, 34, 7, 1]",1052,964,969,False,False
5,2,"[4, 7, 13, 36, 16, 1]",1179,969,969,True,True
5,2,"[4, 8, 18, 34, 8, 1]",1068,964,969,False,False
5,2,"[4, 55, 13, 36, 14, 1]",1921,962,969,False,False
5,2,"[4, 8, 12, 34, 20, 1]",1236,964,969,False,False
5,2,"[4, 7, 21, 29, 10, 1]",1084,969,969,True,True
5,2,"[4, 9, 20, 32, 7, 1]",1087,969,969,True,True
5,2,"[4, 7, 19, 34, 8, 1]",1087,969,969,True,True
5,2,"[4, 7, 16, 30, 20, 1]",1240,969,969,True,True
5,2,"[4, 8, 23, 27, 9, 1]",1089,969,969,True,True
5,2,"[4, 9, 14, 35, 14, 1]",1156,969,969,True,True
5,2,"[4, 7, 20, 32, 8, 1]",1072,969,969,True,True
5,2,"[4, 8, 20, 27, 14, 1]",1124,956,969,False,False
5,2,"[4, 8, 19, 31, 10, 1]",1093,969,969,True,True
5,2,"[4, 55, 18, 32, 9, 1]",2083,958,969,False,False
5,2,"[4, 7, 14, 34, 16, 1]",1162,969,969,True,True
5,2,"[4, 55, 14, 35, 13, 1]",1948,958,969,False,False
5,2,"[4, 9, 20, 25, 25, 1]",1366,969,969,True,True
5,2,"[4, 9, 14, 30, 27, 1]",1419,969,969,True,True
5,2,"[4, 8, 22, 26, 13, 1]",1131,969,969,True,True
4,2,"[4, 4, 70, 3, 1]",509,39,165,False,False
4,2,"[4, 10, 67, 2, 1]",846,69,165,False,False
4,2,"[4, 4, 60, 10, 1]",866,47,165,False,False
4,2,"[4, 13, 57, 3, 1]",967,102,165,False,False
4,2,"[4, 26, 58, 3, 1]",1789,102,165,False,False
4,2,"[4, 28, 64, 2, 1]",2034,69,165,False,False
4,2,"[4, 23, 68, 3, 1]",1863,102,165,False,False
4,2,"[4, 1, 67, 7, 1]",547,4,165,False,False
4,2,"[4, 8, 63, 4, 1]",792,134,165,False,False
4,2,"[4, 3, 59, 20, 1]",1389,24,165,False,False
4,2,"[4, 2, 61, 20, 1]",1370,11,165,False,False
4,2,"[4, 6, 65, 14, 1]",1338,143,165,False,False
4,2,"[4, 21, 58, 4, 1]",1538,134,165,False,False
4,2,"[4, 17, 69, 3, 1]",1451,102,165,False,False
4,2,"[4, 15, 70, 1, 1]",1181,35,165,False,False
4,2,"[4, 6, 66, 15, 1]",1425,143,165,False,False
4,2,"[4, 28, 59, 4, 1]",2004,134,165,False,False
4,2,"[4, 27, 66, 1, 1]",1957,35,165,False,False
4,2,"[4, 30, 64, 3, 1]",2235,102,165,False,False
4,2,"[4, 1, 63, 18, 1]",1219,4,165,False,False
4,2,"[4, 31, 70, 4, 1]",2578,134,165,False,False
4,2,"[4, 5, 56, 16, 1]",1212,85,165,False,False
4,2,"[4, 4, 70, 17, 1]",1503,47,165,False,False
4,2,"[4, 32, 62, 4, 1]",2364,134,165,False,False
4,2,"[4, 6, 70, 14, 1]",1438,143,165,False,False
4,2,"[4, 6, 69, 17, 1]",1628,143,165,False,False
4,2,"[4, 2, 64, 20, 1]",1436,11,165,False,False
4,2,"[4, 32, 66, 1, 1]",2307,35,165,False,False
4,2,"[4, 6, 61, 19, 1]",1568,143,165,False,False
4,2,"[4, 1, 65, 18, 1]",1257,4,165,False,False
4,2,"[4, 4, 68, 20, 1]",1668,47,165,False,False
4,2,"[4, 6, 69, 19, 1]",1768,143,165,False,False
4,2,"[4, 7, 63, 5, 1]",789,151,165,False,False
4,2,"[4, 5, 70, 18, 1]",1648,85,165,False,False
4,2,"[4, 5, 66, 20, 1]",1690,85,165,False,False
4,2,"[4, 3, 69, 20, 1]",1619,24,165,False,False
4,2,"[4, 32, 70, 1, 1]",2439,35,165,False,False
4,2,"[4, 32, 65, 4, 1]",2472,134,165,False,False
4,2,"[4, 6, 70, 17, 1]",1651,143,165,False,False
4,2,"[4, 32, 66, 4, 1]",2508,134,165,False,False
4,2,"[4, 32, 70, 3, 1]",2581,102,165,False,False
4,2,"[4, 6, 56, 20, 1]",1500,143,165,False,False
4,2,"[4, 3, 70, 19, 1]",1571,24,165,False,False
4,2,"[4, 6, 62, 20, 1]",1656,143,165,False,False
4,2,"[4, 3, 70, 20, 1]",1642,24,165,False,False
4,2,"[4, 32, 69, 4, 1]",2616,134,165,False,False
4,2,"[4, 6, 70, 20, 1]",1864,143,165,False,False
4,2,"[4, 32, 70, 4, 1]",2652,134,165,False,False
4,2,"[4, 7, 64, 5, 1]",801,151,165,False,False
4,2,"[4, 7, 65, 5, 1]",813,151,165,False,False
4,2,"[4, 7, 66, 5, 1]",825,151,165,False,False
4,2,"[4, 7, 67, 5, 1]",837,151,165,False,False
4,2,"[4, 7, 69, 5, 1]",861,151,165,False,False
4,2,"[4, 7, 70, 5, 1]",873,151,165,False,False
5,2,"[4, 1, 117, 48, 3, 1]",5884,4,969,False,False
5,2,"[4, 8, 256, 20, 15, 1]",7515,870,969,False,False
5,2,"[4, 1, 230, 56, 10, 1]",13684,4,969,False,False
5,2,"[4, 1, 221, 68, 14, 1]",16219,4,969,False,False
5,2,"[4, 29, 317, 8, 17, 1]",11998,308,969,False,False
5,2,"[4, 18, 142, 37, 3, 1]",7996,492,969,False,False
5,2,"[4, 4, 318, 36, 12, 1]",13180,177,969,False,False
5,2,"[4, 9, 165, 9, 16, 1]",3166,351,969,False,False
5,2,"[4, 1, 320, 37, 18, 1]",12848,4,969,False,False
5,2,"[4, 4, 82, 55, 13, 1]",5582,177,969,False,False
5,2,"[4, 15, 316, 17, 13, 1]",10406,721,969,False,False
5,2,"[4, 1, 122, 70, 9, 1]",9305,4,969,False,False
5,2,"[4, 5, 80, 30, 4, 1]",2944,289,969,False,False
5,2,"[4, 21, 8, 68, 14, 1]",1762,402,969,False,False
5,2,"[4, 26, 151, 22, 7, 1]",7513,881,969,False,False
5,2,"[4, 2, 187, 42, 14, 1]",8838,15,969,False,False
5,2,"[4, 26, 190, 66, 2, 1]",17718,329,969,False,False
5,2,"[4, 19, 233, 14, 15, 1]",7990,581,969,False,False
5,2,"[4, 22, 206, 31, 5, 1]",11166,815,969,False,False
5,2,"[4, 24, 280, 8, 18, 1]",9218,308,969,False,False
5,2,"[4, 2, 256, 31, 14, 1]",8904,15,969,False,False
5,2,"[4, 24, 282, 22, 6, 1]",13206,865,969,False,False
5,2,"[4, 8, 144, 69, 4, 1]",11400,654,969,False,False
5,2,"[4, 4, 63, 58, 15, 1]",4807,177,969,False,False
5,2,"[4, 5, 84, 48, 13, 1]",5109,509,969,False,False
5,2,"[4, 4, 28, 67, 5, 1]",2344,177,969,False,False
5,2,"[4, 13, 293, 31, 1, 1]",12976,165,969,False,False
5,2,"[4, 3, 162, 47, 4, 1]",8304,54,969,False,False
5,2,"[4, 30, 223, 32, 5, 1]",14111,815,969,False,False
5,2,"[4, 20, 199, 55, 4, 1]",15229,654,969,False,False
5,2,"[4, 14, 316, 7, 20, 1]",6852,266,969,False,False
5,2,"[4, 21, 236, 12, 14, 1]",8054,486,969,False,False
5,2,"[4, 5, 285, 44, 10, 1]",14435,509,969,False,False
5,2,"[4, 4, 290, 63, 3, 1]",19638,114,969,False,False
5,2,"[4, 13, 62, 20, 11, 1]",2329,845,969,False,False
5,2,"[4, 6, 124, 55, 6, 1]",7924,753,969,False,False
5,2,"[4, 26, 268, 63, 1, 1]",24020,165,969,False,False
5,2,"[4, 5, 222, 54, 19, 1]",14163,509,969,False,False
5,2,"[4, 32, 140, 20, 1, 1]",7429,165,969,False,False
5,2,"[4, 31, 144, 9, 19, 1]",6074,351,969,False,False
5,2,"[4, 5, 98, 49, 20, 1]",6312,509,969,False,False
5,2,"[4, 5, 327, 10, 2, 1]",4947,154,969,False,False
5,2,"[4, 20, 263, 45, 4, 1]",17359,654,969,False,False
5,2,"[4, 20, 58, 18, 12, 1]",2512,762,969,False,False
5,2,"[4, 32, 216, 50, 5, 1]",18095,815,969,False,False
5,2,"[4, 2, 299, 60, 4, 1]",18790,15,969,False,False
5,2,"[4, 2, 130, 43, 20, 1]",6738,15,969,False,False
5,2,"[4, 27, 265, 48, 1, 1]",20032,165,969,False,False
5,2,"[4, 20, 237, 14, 8, 1]",8258,560,969,False,False
5,2,"[4, 6, 36, 67, 15, 1]",3672,907,969,False,False
5,2,"[4, 23, 192, 56, 2, 1]",15374,329,969,False,False
5,2,"[4, 16, 303, 15, 12, 1]",9649,624,969,False,False
5,2,"[4, 17, 320, 17, 5, 1]",11038,653,969,False,False
5,2,"[4, 30, 19, 65, 5, 1]",2255,815,969,False,False
5,2,"[4, 6, 292, 23, 17, 1]",8900,733,969,False,False
5,2,"[4, 29, 9, 68, 12, 1]",1817,555,969,False,False
5,2,"[4, 9, 119, 22, 10, 1]",3955,923,969,False,False
5,2,"[4, 15, 284, 20, 20, 1]",10420,890,969,False,False
5,2,"[4, 21, 166, 20, 7, 1]",7037,799,969,False,False
5,2,"[4, 4, 244, 32, 13, 1]",9229,177,969,False,False
5,2,"[4, 30, 233, 67, 5, 1]",23061,815,969,False,False
5,2,"[4, 25, 242, 2, 18, 1]",6688,71,969,False,False
5,2,"[4, 24, 277, 63, 2, 1]",24323,329,969,False,False
5,2,"[4, 6, 302, 35, 20, 1]",13126,907,969,False,False
5,2,"[4, 3, 243, 56, 16, 1]",15261,54,969,False,False
5,2,"[4, 2, 296, 39, 13, 1]",12664,15,969,False,False
5,2,"[4, 26, 152, 12, 13, 1]",6049,486,969,False,False
5,2,"[4, 16, 93, 2, 20, 1]",1798,71,969,False,False
5,2,"[4, 3, 293, 57, 7, 1]",17998,54,969,False,False
5,2,"[4, 18, 295, 48, 1, 1]",19591,165,969,False,False
5,2,"[4, 20, 251, 19, 13, 1]",10129,815,969,False,False
5,2,"[4, 26, 330, 60, 5, 1]",28789,815,969,False,False
5,2,"[4, 21, 215, 16, 13, 1]",8260,674,969,False,False
5,2,"[4, 1, 59, 67, 18, 1]",5240,4,969,False,False
5,2,"[4, 17, 57, 16, 14, 1]",2187,677,969,False,False
5,2,"[4, 31, 277, 65, 5, 1]",27046,815,969,False,False
5,2,"[4, 5, 321, 2, 15, 1]",2312,46,969,False,False
5,2,"[4, 3, 184, 59, 7, 1]",11840,54,969,False,False
5,2,"[4, 7, 327, 15, 18, 1]",7510,546,969,False,False
5,2,"[4, 5, 317, 47, 8, 1]",16888,509,969,False,False
5,2,"[4, 26, 228, 15, 13, 1]",9660,627,969,False,False
5,2,"[4, 30, 143, 18, 11, 1]",7193,755,969,False,False
5,2,"[4, 4, 315, 50, 17, 1]",17893,177,969,False,False
5,2,"[4, 22, 130, 18, 17, 1]",5611,782,969,False,False
5,2,"[4, 3, 157, 70, 3, 1]",11686,51,969,False,False
5,2,"[4, 6, 268, 70, 10, 1]",21102,907,969,False,False
5,2,"[4, 1, 320, 48, 13, 1]",16321,4,969,False,False
5,2,"[4, 20, 285, 19, 20, 1]",11595,836,969,False,False
5,2,"[4, 1, 329, 8, 9, 1]",3046,4,969,False,False
5,2,"[4, 5, 252, 37, 15, 1]",11174,509,969,False,False
5,2,"[4, 18, 124, 20, 16, 1]",5120,880,969,False,False
5,2,"[4, 14, 149, 23, 6, 1]",5713,905,969,False,False
5,2,"[4, 26, 148, 70, 3, 1]",14525,492,969,False,False
5,2,"[4, 21, 220, 10, 18, 1]",7102,395,969,False,False
5,2,"[4, 3, 271, 68, 13, 1]",20150,54,969,False,False
5,2,"[4, 15, 328, 19, 11, 1]",11432,800,969,False,False
5,2,"[4, 17, 211, 21, 8, 1]",8262,854,969,False,False
5,2,"[4, 28, 253, 19, 17, 1]",12343,833,969,False,False
5,2,"[4, 3, 121, 70, 14, 1]",9839,54,969,False,False
5,2,"[4, 32, 203, 7, 8, 1]",8109,266,969,False,False
5,2,"[4, 30, 250, 17, 13, 1]",12104,721,969,False,False
