h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect,d0,dh,r
5.0,3.0,"[3, 6, 39, 47, 30, 1]",3525.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 48, 46, 20, 1]",3556.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 45, 51, 19, 1]",3571.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 27, 40, 53, 1]",3553.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 50, 32, 53, 1]",3720.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 9, 31, 48, 36, 1]",3558.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 30, 43, 48, 1]",3600.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 32, 52, 30, 1]",3604.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 34, 47, 34, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 46, 53, 13, 1]",3532.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 44, 41, 35, 1]",3556.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 45, 37, 38, 1]",3589.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 39, 36, 51, 1]",3543.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 45, 48, 23, 1]",3575.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 43, 47, 23, 1]",3585.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 37, 47, 33, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 25, 50, 40, 1]",3542.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 44, 52, 18, 1]",3571.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 32, 43, 43, 1]",3548.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 52, 43, 26, 1]",3710.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 46, 54, 11, 1]",3677.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 32, 37, 54, 1]",3551.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 21, 43, 55, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 49, 47, 19, 1]",3631.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 22, 47, 49, 1]",3561.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 13, 42, 33, 51, 1]",3705.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 49, 49, 18, 1]",3613.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 48, 54, 12, 1]",3558.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 43, 51, 20, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 45, 55, 12, 1]",3531.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 26, 48, 43, 1]",3558.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 39, 49, 26, 1]",3547.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 14, 39, 51, 22, 1]",3721.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 18, 55, 43, 1]",3566.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 24, 52, 39, 1]",3585.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 44, 35, 45, 1]",3583.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 8, 26, 54, 35, 1]",3561.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 37, 40, 43, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 43, 55, 13, 1]",3645.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 43, 38, 41, 1]",3601.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 37, 36, 55, 1]",3607.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 42, 41, 36, 1]",3549.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 29, 40, 54, 1]",3598.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 19, 21, 48, 47, 1]",3767.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 43, 41, 35, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 51, 36, 42, 1]",3714.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 48, 54, 11, 1]",3554.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 39, 42, 35, 1]",3647.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 32, 38, 52, 1]",3559.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 36, 38, 47, 1]",3669.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 22, 46, 50, 1]",3562.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 44, 44, 30, 1]",3568.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 27, 50, 39, 1]",3549.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 39, 46, 29, 1]",3577.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 39, 37, 49, 1]",3557.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 10, 34, 53, 26, 1]",3576.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 23, 52, 42, 1]",3578.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 21, 41, 32, 55, 1]",4051.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 10, 46, 51, 14, 1]",3564.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 32, 48, 36, 1]",3545.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 23, 48, 45, 1]",3595.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 47, 49, 18, 1]",3553.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 31, 52, 33, 1]",3565.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 42, 51, 19, 1]",3580.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 37, 43, 41, 1]",3635.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 26, 55, 35, 1]",3564.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 36, 36, 54, 1]",3567.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 24, 48, 45, 1]",3546.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 33, 47, 37, 1]",3543.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 22, 49, 45, 1]",3628.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 33, 48, 33, 1]",3633.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 37, 37, 51, 1]",3587.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 30, 39, 55, 1]",3568.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 44, 38, 39, 1]",3616.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 9, 47, 45, 22, 1]",3577.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 41, 43, 32, 1]",3611.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 25, 52, 38, 1]",3538.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 23, 52, 41, 1]",3551.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 43, 34, 51, 1]",3569.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 11, 35, 36, 52, 1]",3602.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 17, 46, 55, 1]",3587.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 46, 55, 10, 1]",3580.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 41, 40, 42, 1]",3626.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 39, 46, 32, 1]",3592.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 35, 44, 39, 1]",3599.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 45, 35, 44, 1]",3591.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 9, 38, 34, 54, 1]",3551.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 9, 48, 53, 11, 1]",3597.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 21, 47, 49, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 13, 29, 51, 34, 1]",3663.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 27, 54, 33, 1]",3573.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 28, 40, 53, 1]",3541.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 17, 50, 51, 1]",3571.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 33, 44, 42, 1]",3594.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 43, 54, 16, 1]",3524.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 38, 35, 54, 1]",3602.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 36, 42, 42, 1]",3552.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 42, 50, 21, 1]",3531.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 38, 42, 41, 1]",3605.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 27, 49, 41, 1]",3613.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 29, 39, 55, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 30, 40, 50, 1]",3547.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 46, 41, 29, 1]",3545.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 12, 51, 54, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 16, 52, 49, 1]",3562.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 41, 38, 43, 1]",3543.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 16, 54, 46, 1]",3527.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 12, 54, 51, 1]",3618.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 43, 53, 15, 1]",3549.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 37, 36, 51, 1]",3619.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 50, 55, 9, 1]",3572.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 47, 36, 41, 1]",3559.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 45, 48, 21, 1]",3525.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 39, 46, 30, 1]",3582.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 41, 52, 19, 1]",3623.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 15, 46, 47, 19, 1]",3809.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 22, 54, 39, 1]",3608.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 46, 51, 15, 1]",3567.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 28, 42, 50, 1]",3543.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 18, 51, 48, 1]",3561.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 41, 40, 36, 1]",3600.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 38, 38, 46, 1]",3566.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 50, 49, 16, 1]",3568.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 44, 51, 18, 1]",3556.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 18, 55, 44, 1]",3580.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 45, 39, 39, 1]",3603.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 25, 43, 54, 1]",3619.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 21, 44, 54, 1]",3594.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 13, 27, 42, 50, 1]",3674.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 45, 53, 16, 1]",3537.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 44, 35, 49, 1]",3586.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 39, 51, 25, 1]",3541.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 44, 49, 19, 1]",3623.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 41, 50, 21, 1]",3561.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 21, 46, 52, 1]",3578.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 35, 37, 55, 1]",3613.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 34, 40, 46, 1]",3542.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 44, 48, 20, 1]",3562.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 45, 49, 19, 1]",3635.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 32, 49, 36, 1]",3578.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 33, 37, 53, 1]",3559.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 24, 52, 41, 1]",3583.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 39, 33, 55, 1]",3619.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 6, 33, 50, 33, 1]",3549.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 24, 53, 40, 1]",3594.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 38, 48, 27, 1]",3557.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 34, 37, 53, 1]",3568.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 34, 46, 35, 1]",3579.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 35, 53, 25, 1]",3547.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 34, 40, 45, 1]",3649.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 39, 34, 52, 1]",3608.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 8, 25, 45, 48, 1]",3557.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 10, 54, 54, 1]",3588.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 33, 43, 42, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 20, 53, 44, 1]",3574.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 13, 34, 41, 43, 1]",3681.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 36, 53, 26, 1]",3546.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 27, 44, 47, 1]",3573.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 21, 46, 50, 1]",3580.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 10, 45, 39, 34, 1]",3595.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 40, 41, 40, 1]",3578.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 48, 48, 17, 1]",3596.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 29, 42, 47, 1]",3623.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 11, 25, 54, 35, 1]",3583.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 11, 55, 52, 1]",3601.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 45, 39, 35, 1]",3539.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 28, 46, 44, 1]",3542.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 16, 54, 47, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 35, 43, 40, 1]",3531.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 53, 47, 19, 1]",3739.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 25, 52, 39, 1]",3535.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 41, 45, 33, 1]",3627.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 42, 47, 26, 1]",3537.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 45, 51, 17, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 35, 53, 26, 1]",3563.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 21, 55, 39, 1]",3531.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 34, 53, 29, 1]",3590.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 17, 51, 49, 1]",3555.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 20, 45, 53, 1]",3545.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 52, 32, 53, 1]",3743.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 12, 37, 44, 34, 1]",3638.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 44, 42, 33, 1]",3549.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 47, 52, 13, 1]",3533.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 30, 54, 30, 1]",3534.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 46, 50, 17, 1]",3559.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 12, 40, 34, 51, 1]",3661.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 45, 32, 55, 1]",3591.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 46, 40, 33, 1]",3536.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 40, 35, 49, 1]",3551.0,3403.0,3403.0,True,True,3403,,,,,,,,,False,0.0,3,1,3
5.0,3.0,"[3, 7, 18, 47, 53, 1]",3537.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 21, 48, 49, 1]",3553.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 8, 23, 53, 39, 1]",3533.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 48, 45, 23, 1]",3575.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 13, 52, 53, 1]",3581.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 16, 48, 54, 1]",3528.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 7, 11, 54, 52, 1]",3552.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 9, 20, 54, 41, 1]",3542.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
5.0,3.0,"[3, 6, 39, 40, 43, 1]",3575.0,3403.0,3403.0,True,True,3403,,,,,,,,,True,0.0,3,1,3
