h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,shrunk_hidden_layers,defect,d0,dh,r
5.0,3.0,"[3, 38, 28, 50, 36, 1]",4414.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 31, 38, 36, 48, 1]",4415.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 33, 36, 54, 22, 1]",4441.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 34, 34, 36, 53, 1]",4443.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 41, 26, 44, 47, 1]",4448.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 40, 27, 39, 55, 1]",4453.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 23, 50, 42, 27, 1]",4480.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 34, 36, 54, 22, 1]",4480.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 31, 42, 42, 31, 1]",4492.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 46, 24, 54, 36, 1]",4518.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 34, 38, 45, 31, 1]",4530.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 32, 42, 54, 15, 1]",4533.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 32, 42, 36, 43, 1]",4543.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 52, 21, 51, 43, 1]",4555.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 43, 28, 42, 48, 1]",4573.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 33, 42, 36, 43, 1]",4588.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 39, 33, 45, 37, 1]",4591.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 44, 28, 50, 36, 1]",4600.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 21, 51, 43, 1]",4603.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 39, 34, 43, 39, 1]",4621.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 50, 24, 54, 36, 1]",4626.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 40, 33, 45, 37, 1]",4627.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 21, 51, 43, 1]",4627.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 45, 28, 50, 36, 1]",4631.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 52, 23, 45, 49, 1]",4641.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 41, 33, 45, 37, 1]",4663.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 36, 40, 39, 39, 1]",4668.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 54, 23, 45, 49, 1]",4693.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 47, 28, 42, 48, 1]",4697.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 53, 24, 54, 36, 1]",4707.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 36, 42, 54, 15, 1]",4713.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 48, 28, 42, 48, 1]",4728.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 24, 54, 36, 1]",4734.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 32, 47, 42, 27, 1]",4735.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 39, 38, 45, 31, 1]",4735.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 43, 33, 45, 37, 1]",4735.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 41, 36, 54, 22, 1]",4753.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 51, 27, 39, 55, 1]",4783.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 50, 28, 45, 43, 1]",4788.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 53, 26, 48, 41, 1]",4794.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 53, 26, 44, 47, 1]",4796.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 26, 44, 47, 1]",4825.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 52, 28, 50, 36, 1]",4848.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 45, 34, 36, 53, 1]",4850.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 52, 28, 42, 48, 1]",4852.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 26, 48, 41, 1]",4852.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 26, 44, 47, 1]",4854.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 27, 39, 55, 1]",4903.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 28, 45, 43, 1]",4912.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 46, 35, 49, 29, 1]",4913.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 46, 36, 54, 22, 1]",4948.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 49, 33, 45, 37, 1]",4951.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 48, 35, 49, 29, 1]",4989.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 49, 34, 43, 39, 1]",4991.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 30, 54, 29, 1]",4997.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 46, 38, 51, 23, 1]",5020.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 47, 38, 45, 31, 1]",5063.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 51, 34, 36, 53, 1]",5072.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 47, 38, 34, 53, 1]",5074.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 31, 53, 42, 27, 1]",5123.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 54, 33, 45, 37, 1]",5131.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 53, 34, 36, 53, 1]",5146.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 51, 36, 38, 46, 1]",5151.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 33, 45, 37, 1]",5167.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 46, 42, 36, 43, 1]",5173.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 34, 43, 39, 1]",5176.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 52, 36, 54, 22, 1]",5182.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 34, 36, 53, 1]",5183.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 48, 40, 39, 39, 1]",5184.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 47, 42, 54, 15, 1]",5208.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 35, 49, 29, 1]",5217.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 53, 36, 54, 22, 1]",5221.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 51, 38, 36, 48, 1]",5235.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 48, 42, 54, 15, 1]",5253.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 36, 54, 22, 1]",5260.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 31, 55, 54, 9, 1]",5263.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 52, 38, 34, 53, 1]",5279.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 48, 43, 45, 25, 1]",5293.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 49, 42, 42, 31, 1]",5302.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 55, 36, 38, 46, 1]",5307.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 50, 42, 42, 31, 1]",5347.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 54, 38, 51, 23, 1]",5348.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 37, 52, 42, 27, 1]",5380.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 55, 38, 36, 48, 1]",5399.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 38, 34, 53, 1]",5402.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 27, 60, 54, 9, 1]",5436.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 52, 43, 45, 25, 1]",5477.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 53, 42, 36, 43, 1]",5488.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 54, 42, 42, 31, 1]",5527.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 55, 42, 48, 22, 1]",5569.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 49, 52, 42, 27, 1]",6040.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 54, 55, 54, 9, 1]",6597.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 55, 55, 42, 27, 1]",6661.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 21, 124, 54, 9, 1]",9858.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 23, 132, 54, 9, 1]",10728.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 23, 143, 54, 9, 1]",11575.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 268, 54, 9, 1]",22284.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 20, 301, 54, 9, 1]",22829.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 19, 310, 54, 9, 1]",23182.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 18, 320, 54, 9, 1]",23589.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 18, 347, 54, 9, 1]",25533.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 10, 400, 54, 9, 1]",26125.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 20, 372, 54, 9, 1]",28083.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 17, 390, 54, 9, 1]",28236.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 26, 347, 54, 9, 1]",28333.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 345, 54, 9, 1]",28521.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 23, 368, 54, 9, 1]",28900.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 16, 406, 54, 9, 1]",28963.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 26, 356, 54, 9, 1]",29053.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 19, 391, 54, 9, 1]",29095.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 362, 54, 9, 1]",29898.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 19, 405, 54, 9, 1]",30117.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 20, 400, 54, 9, 1]",30155.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 367, 54, 9, 1]",30303.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 26, 393, 54, 9, 1]",32013.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 25, 405, 54, 9, 1]",32565.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 26, 406, 54, 9, 1]",33053.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 402, 54, 9, 1]",33138.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 403, 54, 9, 1]",33219.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 404, 54, 9, 1]",33300.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 27, 406, 54, 9, 1]",33462.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
6.0,3.0,"[2, 3, 5, 15, 10, 3, 1]",279.0,243.0,244.0,False,False,243,,,,,,,,True,,0.0,2,1,3
6.0,3.0,"[2, 3, 6, 15, 9, 3, 1]",279.0,243.0,244.0,False,False,243,,,,,,,,True,,0.0,2,1,3
6.0,3.0,"[2, 3, 4, 12, 14, 3, 1]",279.0,243.0,244.0,False,False,243,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.026434799998242,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 4, 12, 14, 4, 1], [2, 3, 4, 12, 15, 3, 1], [2, 3, 5, 12, 14, 3, 1], [2, 4, 4, 12, 14, 3, 1]]",True,"[1, 2, 4, 5]",0.0,2,1,3
6.0,3.0,"[2, 3, 4, 15, 11, 3, 1]",279.0,243.0,244.0,False,False,243,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7383837000015774,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 4, 15, 11, 4, 1], [2, 3, 4, 16, 11, 3, 1], [2, 4, 4, 15, 11, 3, 1]]",True,"[1, 3, 5]",0.0,2,1,3
6.0,3.0,"[2, 3, 5, 12, 13, 3, 1]",279.0,243.0,244.0,False,False,243,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8998907999994117,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 5, 12, 13, 4, 1], [2, 3, 5, 12, 14, 3, 1], [2, 3, 6, 12, 13, 3, 1], [2, 4, 5, 12, 13, 3, 1]]",True,"[1, 2, 4, 5]",0.0,2,1,3
6.0,3.0,"[2, 3, 6, 12, 12, 3, 1]",279.0,243.0,244.0,False,False,243,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.8973575999989407,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 6, 12, 12, 4, 1], [2, 3, 6, 12, 13, 3, 1], [2, 3, 7, 12, 12, 3, 1], [2, 4, 6, 12, 12, 3, 1]]",True,"[1, 2, 4, 5]",0.0,2,1,3
6.0,3.0,"[2, 3, 7, 12, 11, 3, 1]",279.0,243.0,244.0,False,False,243,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9233061999984784,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 7, 12, 11, 4, 1], [2, 3, 7, 12, 12, 3, 1], [2, 3, 8, 12, 11, 3, 1], [2, 4, 7, 12, 11, 3, 1]]",True,"[1, 2, 4, 5]",0.0,2,1,3
6.0,3.0,"[2, 3, 7, 11, 10, 6, 1]",280.0,243.0,244.0,False,False,243,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0899184000008972,maximal_subarchitecture_of_recorded_mfa,"[[2, 3, 7, 11, 10, 7, 1], [2, 3, 8, 11, 10, 6, 1], [2, 4, 7, 11, 10, 6, 1]]",True,"[1, 2, 5]",0.0,2,1,3
6.0,3.0,"[2, 3, 6, 16, 8, 4, 1]",284.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 4, 5, 17, 8, 4, 1]",285.0,243.0,244.0,False,False,244,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.4130172000004677,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 5, 18, 8, 4, 1]]",True,[3],1.0,2,1,3
6.0,3.0,"[2, 3, 7, 15, 8, 4, 1]",288.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 8, 14, 8, 4, 1]",290.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 5, 18, 8, 4, 1]",291.0,243.0,244.0,False,False,244,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.7462159000060637,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 5, 18, 8, 4, 1]]",True,[1],1.0,2,1,3
6.0,3.0,"[2, 5, 6, 13, 10, 4, 1]",292.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 4, 8, 11, 10, 5, 1]",293.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 5, 7, 12, 10, 4, 1]",293.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 9, 12, 9, 5, 1]",299.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 7, 6, 13, 10, 4, 1]",308.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 7, 7, 13, 9, 4, 1]",311.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 8, 6, 13, 10, 4, 1]",316.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 9, 5, 17, 8, 4, 1]",320.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 8, 7, 12, 10, 4, 1]",320.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 8, 7, 13, 9, 4, 1]",320.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 9, 6, 13, 10, 4, 1]",324.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 9, 7, 12, 10, 4, 1]",329.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 9, 7, 13, 9, 4, 1]",329.0,243.0,244.0,False,False,244,,,,,,,,False,,1.0,2,1,3
6.0,3.0,"[2, 3, 7, 28, 8, 4, 1]",483.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 19, 12, 9, 4, 1]",565.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 13, 25, 8, 4, 1]",606.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 13, 26, 8, 4, 1]",627.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 6, 39, 12, 9, 4, 1]",862.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 5, 47, 12, 9, 4, 1]",957.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 46, 12, 9, 4, 1]",1132.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 8, 53, 12, 9, 4, 1]",1224.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 32, 28, 8, 4, 1]",1258.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 37, 28, 8, 4, 1]",1413.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 41, 26, 8, 4, 1]",1439.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 4, 81, 12, 9, 4, 1]",1452.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 7, 68, 12, 9, 4, 1]",1454.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 46, 24, 8, 4, 1]",1476.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 5, 81, 12, 9, 4, 1]",1535.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 6, 80, 12, 9, 4, 1]",1600.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 7, 77, 12, 9, 4, 1]",1625.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 8, 74, 12, 9, 4, 1]",1644.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 72, 12, 9, 4, 1]",1678.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 52, 25, 8, 4, 1]",1698.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 7, 81, 12, 9, 4, 1]",1701.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 47, 28, 8, 4, 1]",1723.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 8, 78, 12, 9, 4, 1]",1724.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 8, 80, 12, 9, 4, 1]",1764.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 77, 12, 9, 4, 1]",1783.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 8, 81, 12, 9, 4, 1]",1784.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 81, 17, 8, 4, 1]",1798.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 78, 12, 9, 4, 1]",1804.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 79, 12, 9, 4, 1]",1825.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 80, 12, 9, 4, 1]",1846.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 9, 81, 12, 9, 4, 1]",1867.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 78, 21, 8, 4, 1]",2082.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 69, 24, 8, 4, 1]",2097.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 73, 24, 8, 4, 1]",2205.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
6.0,3.0,"[2, 3, 78, 24, 8, 4, 1]",2340.0,243.0,244.0,False,False,244,,,,,,,,True,,1.0,2,1,3
